FIPS,EP_POV150,EP_AFAM,EP_HISP,EP_ASIAN,RISK_SCORE,HWAV_RISKS
42039,23.9,1.4,1.4,0.5,71.68310531,28.98504613
42041,12.7,3.8,4.2,4.6,74.03754375,86.92332167
42043,19.1,17.7,9.7,4.8,89.30957684,81.06904232
42045,15.9,21.2,4.0,5.8,92.26853325,98.72733058
42047,18.4,0.6,0.8,0.5,11.64492523,0.0
42049,25.0,6.8,4.4,1.8,67.96054725,44.98886414
42051,26.8,4.0,1.3,0.4,56.79287305,32.73942094
42053,26.4,20.8,5.8,0.1,1.399936367,0.0
42055,17.4,3.6,6.0,0.7,70.02863506,78.68278715
42057,19.5,1.3,1.2,0.3,8.304167992,21.03086223
42059,21.6,3.0,1.5,0.3,31.05313395,27.20330894
42061,20.0,5.2,2.0,0.6,24.33980274,24.94432071
42063,25.8,2.2,1.3,0.9,35.06204263,30.13044862
42065,24.0,0.4,1.0,0.3,40.69360484,0.0
42067,19.5,1.3,3.9,0.3,20.1081769,43.71619472
42069,22.7,2.7,8.0,3.0,77.18740057,55.61565383
42071,15.8,3.3,10.8,2.3,89.40502704,89.75501114
42073,22.9,3.5,1.5,0.3,28.03054407,37.09831371
42075,18.3,2.0,13.6,1.5,72.63760738,71.46038816
42077,20.7,5.7,25.4,3.3,83.13713013,96.21380846
42079,23.6,3.8,12.9,1.2,86.03245307,70.09226853
42081,21.2,4.7,2.1,0.8,65.79700923,65.89245943
42083,27.1,2.2,2.2,0.4,36.62106268,0.0
42085,23.0,5.9,1.5,0.7,37.95736557,31.88036907
42087,23.8,0.6,1.6,0.4,35.18930958,45.56156538
42089,18.4,12.9,16.6,2.4,80.8781419,78.42825326
42091,9.8,9.1,5.3,7.7,94.08208718,99.30003182
42093,18.1,2.0,2.7,3.5,5.886096087,36.87559656
42095,15.0,5.2,13.7,2.8,81.45084314,92.10944957
42097,22.7,2.2,3.7,0.4,51.57492841,51.54311168
42099,16.1,0.9,2.1,0.3,31.14858416,61.81991728
42101,33.5,40.1,15.1,7.4,98.18644607,99.90454979
42103,16.1,5.3,11.2,1.3,37.38466433,28.79414572
42105,23.9,0.3,1.4,0.4,4.1998091,0.0
42107,22.4,2.7,4.8,0.4,62.36080178,62.01081769
42109,18.6,0.8,2.2,0.7,33.5984728,50.52497614
42111,20.0,2.5,1.5,0.4,39.58001909,0.0
42113,19.5,2.6,3.5,0.1,4.931594018,17.94463888
42115,20.9,0.6,1.7,0.4,57.58829144,25.7397391
42117,23.3,0.8,1.3,0.5,21.34902959,0.0
42119,17.7,6.4,6.0,1.8,33.37575565,50.42952593
42121,23.6,1.1,1.1,0.4,48.20235444,24.72160356
42123,22.1,0.5,1.1,0.4,30.00318167,18.16735603
42125,15.4,3.2,1.8,1.0,44.79796373,56.50652243
42127,19.4,3.2,4.6,0.6,53.2612154,27.10785873
42129,16.0,2.3,1.2,1.0,69.58320076,48.04327076
42131,17.4,1.7,2.0,0.4,38.84823417,22.93986637
42133,15.4,5.3,7.8,1.4,83.99618199,87.01877187
44001,11.6,1.1,3.1,2.0,41.07540566,21.47629653
44003,14.1,1.6,5.4,2.9,74.67387846,31.78491887
44005,13.2,3.9,5.9,1.7,59.8790964,23.03531658
44007,21.8,8.0,23.4,4.1,89.69137766,96.81832644
44009,12.5,1.1,3.3,2.1,75.02386255,27.1714922
45001,28.9,27.2,1.6,0.6,38.68915049,52.78396437
45003,24.7,24.4,5.8,0.9,83.70983137,85.74610245
45005,40.0,73.0,3.4,0.1,64.9697741,65.51065861
45007,24.3,15.6,3.8,0.9,78.14190264,0.0
45009,28.1,59.0,2.1,0.3,62.45625199,38.49825008
45011,37.1,44.5,2.5,0.2,59.21094496,56.28380528
45013,16.9,17.0,11.1,1.2,98.34552975,84.31434935
45015,21.5,23.1,6.8,2.4,97.99554566,86.4142539
45017,24.8,40.7,3.9,0.0,41.39357302,39.58001909
45019,20.2,26.0,5.2,1.6,99.45911549,88.67324213
45021,30.4,20.0,4.5,0.6,66.05154311,58.70187719
45023,31.0,36.8,2.1,0.5,48.42507159,49.02958956
45025,32.7,30.5,4.4,0.5,79.95545657,62.51988546
45027,33.1,46.6,3.2,0.7,85.42793509,59.21094496
45029,34.7,38.2,3.5,0.6,88.89595927,82.11899459
45031,32.5,40.9,2.1,0.3,77.60101814,79.92363983
45033,41.3,47.7,2.8,0.1,90.26407891,72.73305759
45035,19.1,25.0,5.6,1.8,97.29557747,85.45975183
45037,29.1,34.9,6.0,0.1,26.6306077,50.77951002
45039,33.5,57.1,2.3,0.5,37.41648107,45.40248171
45041,28.9,42.6,2.7,1.4,93.09576837,91.6003818
45043,24.6,30.7,3.1,0.5,95.2593064,75.50111359
45045,19.6,17.3,9.4,2.6,88.86414254,0.0
45047,32.7,32.1,6.2,1.1,72.19217308,69.45593382
45049,34.8,52.5,3.9,0.4,77.28285078,75.66019726
45051,25.2,12.9,6.1,1.4,98.98186446,87.30512249
45053,31.9,40.7,13.4,0.4,89.05504295,92.5867006
45055,23.8,23.4,4.7,0.3,71.87400573,71.68310531
45057,20.8,20.6,5.6,1.5,72.60579065,55.87018772
45059,31.7,23.5,5.1,0.5,64.23798918,69.39230035
45061,39.3,63.5,2.5,0.2,57.9064588,48.64778874
45063,19.9,14.6,6.1,2.0,92.07763283,89.21412663
45065,24.7,44.1,1.2,0.2,8.68596882,27.13967547
45067,39.0,56.7,2.9,0.7,85.9688196,73.56029271
45069,44.5,49.9,3.3,0.3,65.63792555,71.11040407
45071,28.3,31.1,7.7,0.2,64.11072224,52.68851416
45073,25.1,7.1,5.5,0.8,65.89245943,0.0
45075,35.1,61.4,2.3,0.7,91.75946548,67.89691378
45077,26.6,6.5,3.8,1.9,59.08367801,0.0
45079,25.5,46.9,5.3,2.8,93.35030226,92.14126631
45081,34.5,24.4,15.4,0.0,40.2163538,54.02481705
45083,23.8,19.8,7.0,2.3,84.18708241,0.0
45085,29.8,46.8,4.1,1.3,87.46420617,79.54183901
45087,34.0,29.9,1.6,0.0,52.91123131,51.09767738
45089,34.9,64.1,2.3,0.6,87.30512249,68.21508113
45091,16.7,18.8,5.7,2.4,88.80050907,78.46007
46003,10.5,1.8,6.9,0.0,17.43557111,25.93063952
46005,25.2,1.2,10.7,5.6,52.49761374,40.75723831
46007,41.0,0.8,8.5,0.5,11.23130767,41.45720649
46009,25.2,1.7,2.8,0.3,17.11740375,35.38020999
46011,21.3,1.1,3.4,3.1,76.29653198,39.45275215
46013,16.0,2.1,3.2,3.3,79.12822144,75.91473115
46015,21.1,1.1,2.8,0.2,21.53993,26.82150811
46017,51.4,0.1,7.7,0.0,15.84473433,22.65351575
46019,22.9,0.7,3.8,0.2,47.88418708,17.27648743
46021,11.0,0.0,1.6,0.1,13.45847916,26.88514158
46023,33.4,0.1,3.7,0.4,46.51606745,35.88927776
46025,20.2,0.2,3.6,0.5,27.20330894,43.11167674
46027,28.8,1.7,3.1,3.0,54.02481705,42.18899141
46029,22.4,0.6,3.0,0.5,71.61947184,72.09672288
46031,53.6,0.2,0.4,0.0,20.87177856,44.67069679
46033,18.7,0.3,3.8,0.3,58.47916004,0.0
46035,22.5,1.4,3.3,1.2,63.63347121,36.9074133
46037,25.1,0.0,2.2,0.0,38.05281578,42.85714286
46039,15.6,0.0,3.5,0.0,23.09895005,37.25739739
46041,49.0,0.2,4.3,0.1,31.24403436,48.87050589
46043,17.0,0.0,0.8,0.0,31.88036907,26.94877506
46045,15.3,0.3,1.1,0.2,23.16258352,40.53452116
46047,28.7,0.0,2.1,1.2,35.66656061,0.0
46049,29.0,0.2,0.2,0.0,13.23576201,36.0165447
46051,12.6,0.6,4.6,0.3,41.32993955,46.86605154
46053,25.6,0.0,2.1,0.0,17.02195355,24.14890232
46055,33.7,0.1,0.5,0.0,5.758829144,29.97136494
46057,15.7,0.4,4.8,0.2,33.94845689,47.75692014
46059,13.4,0.1,1.6,0.8,11.45402482,23.54438435
46061,17.1,0.0,0.0,0.0,12.79032771,24.08526885
46063,12.3,0.0,2.6,0.0,3.754374801,0.0
46065,18.4,0.1,3.4,0.0,47.12058543,62.71078587
46067,18.9,0.0,2.4,1.0,65.16067451,36.04836144
46069,10.1,2.7,1.0,0.0,6.458797327,24.65797009
46071,56.3,0.3,0.5,0.3,13.68119631,40.15272033
46073,12.0,0.0,4.6,0.0,11.29494114,23.67165129
46075,15.8,1.7,0.0,0.0,5.027044225,24.05345212
46077,12.9,0.0,2.4,0.2,33.72573974,28.5077951
46079,16.9,0.3,2.6,0.0,53.8020999,29.17594655
46081,20.8,0.9,3.4,1.0,62.90168629,0.0
46083,8.8,1.6,2.3,1.3,83.42348075,54.85205218
46085,34.4,0.1,2.5,0.2,10.24498886,38.91186764
46087,15.2,0.8,4.0,0.0,69.10594973,33.05758829
46089,20.0,1.7,1.9,0.9,13.52211263,34.48934139
46091,13.0,0.1,8.1,0.0,39.51638562,41.83900732
46093,16.8,1.8,4.4,1.0,71.33312122,21.92173083
46095,56.7,0.2,0.3,0.0,12.34489341,35.9210945
46097,18.4,0.2,1.9,0.4,18.13553929,24.53070315
46099,17.0,6.1,5.2,2.1,92.5867006,78.39643653
46101,16.9,0.7,4.5,2.2,53.29303213,26.78969138
46102,63.6,0.1,3.9,0.0,57.04740694,0.0
46103,21.8,1.3,5.4,1.3,85.45975183,0.0
46105,18.4,0.0,0.7,1.7,11.83582564,29.36684696
46107,15.7,0.4,1.3,1.4,12.91759465,30.92586701
46109,34.0,0.5,3.7,0.1,52.8157811,55.77473751
46111,19.1,0.0,4.3,0.4,19.37639198,23.98981864
46115,12.7,0.2,3.3,0.0,50.71587655,48.99777283
46117,7.0,0.0,4.8,0.0,5.536111995,29.65319758
46119,15.7,0.0,1.2,0.0,14.34934776,27.71237671
46121,71.0,0.0,3.9,2.6,44.57524658,61.56538339
46123,28.6,0.0,1.5,0.9,23.06713331,46.16608336
46125,18.0,0.5,2.4,0.3,69.55138403,35.79382755
46127,14.2,0.8,3.5,1.6,50.01590837,42.72987591
46129,17.0,3.8,2.3,0.3,27.68055997,45.02068088
46135,17.7,1.4,5.0,0.1,66.65606109,48.42507159
46137,52.6,0.0,3.4,0.0,14.922049,38.11644925
47001,24.6,3.6,3.1,1.5,57.55647471,0.0
47003,24.6,7.2,12.7,0.2,62.83805282,52.43398027
47005,31.7,0.9,2.4,0.2,37.03468024,46.57970092
47007,27.8,7.3,2.6,0.2,17.97645562,0.0
47009,18.6,2.6,3.5,0.7,67.00604518,0.0
47011,25.1,4.6,6.4,1.1,77.41011772,0.0
47013,33.1,0.2,1.5,0.4,49.6022908,0.0
47015,25.1,2.0,2.3,0.0,18.83550748,0.0
47017,28.7,9.9,2.8,0.1,71.74673878,84.40979955
47019,31.2,1.7,2.0,0.5,51.51129494,0.0
47021,18.2,1.4,3.3,0.4,46.7387846,44.76614699
47023,25.7,9.6,2.7,0.5,50.97041044,70.34680242
47025,33.0,0.8,1.3,0.8,38.30734967,0.0
47027,39.8,3.3,1.6,0.4,10.46770601,0.0
47029,34.1,1.3,2.6,0.9,28.60324531,0.0
47031,24.9,3.7,4.6,1.2,65.8606427,0.0
47033,28.1,13.1,10.8,0.3,55.87018772,69.64683423
47035,27.5,0.7,3.0,0.4,57.93827553,0.0
47037,22.7,26.7,10.3,3.6,96.50015908,82.18262806
47039,33.6,3.5,3.3,0.0,33.78937321,59.05186128
47041,30.3,1.7,8.2,0.2,32.29398664,0.0
47043,19.7,4.1,3.7,0.4,64.84250716,54.21571747
47045,28.5,12.2,3.5,0.7,86.79605472,87.62328985
47047,20.1,27.3,2.8,0.8,74.83296214,87.97327394
47049,35.4,0.4,1.6,0.2,16.13108495,0.0
47051,24.9,4.9,3.5,0.4,55.52020363,36.62106268
47053,29.7,16.9,2.8,0.4,86.38243716,83.23258034
47055,24.1,10.1,2.8,0.1,56.31562202,41.93445752
47057,28.4,0.2,3.4,0.2,15.0174992,0.0
47059,30.9,2.4,3.0,0.4,42.88895959,0.0
47061,30.9,0.7,1.3,0.5,26.91695832,0.0
47063,31.2,3.5,11.8,0.9,39.64365256,0.0
47065,21.1,18.5,5.8,2.1,92.39580019,0.0
47067,43.5,0.6,1.8,0.6,5.345211581,0.0
47069,35.3,42.0,1.8,0.7,63.72892141,78.84187082
47071,28.2,3.8,2.5,0.5,52.40216354,41.52083996
47073,29.0,1.4,1.6,0.4,27.87146039,0.0
47075,33.5,50.8,4.3,0.1,66.21062679,74.7056952
47077,30.1,8.4,2.5,0.1,64.01527203,74.64206172
47079,31.0,8.2,2.6,0.2,69.67865097,75.94654788
47081,22.6,5.2,2.6,0.4,47.56601973,41.39357302
47083,24.0,4.8,1.5,0.2,24.05345212,33.78937321
47085,25.2,1.8,2.5,0.7,43.5252943,45.62519885
47087,31.3,0.3,2.2,0.1,16.99013681,0.0
47089,22.5,1.8,3.6,0.6,36.74832962,0.0
47091,37.8,3.1,2.1,0.3,9.513203945,0.0
47093,22.0,8.6,4.4,2.2,89.43684378,0.0
47095,39.0,27.6,2.5,0.2,57.14285714,63.37893732
47097,34.6,33.8,2.6,0.3,73.71937639,86.35062043
47099,31.1,1.7,2.4,0.4,71.01495387,57.04740694
47101,31.0,1.3,2.4,2.0,25.83518931,33.85300668
47103,21.0,6.8,3.6,0.6,59.27457843,56.44288896
47105,17.8,1.1,9.1,0.8,46.38880051,0.0
47107,26.9,3.4,4.2,0.8,56.53833917,0.0
47109,32.9,5.8,2.2,0.3,51.95672924,78.14190264
47111,29.2,1.0,5.2,0.7,44.76614699,0.0
47113,29.0,36.9,4.0,1.1,90.64587973,90.35952911
47115,27.3,3.8,1.9,0.4,58.06554248,0.0
47117,25.8,5.3,5.6,0.4,58.57461024,44.28889596
47119,16.9,11.2,6.1,1.0,79.09640471,60.57906459
47121,23.6,1.9,2.2,0.3,9.895004773,0.0
47123,29.5,2.0,4.4,0.4,51.63856188,0.0
47125,21.2,19.2,10.3,2.3,85.58701877,84.28253261
47127,20.1,1.9,0.0,3.3,12.02672606,26.75787464
47129,33.2,6.0,1.4,0.1,21.25357938,0.0
47131,32.6,11.2,4.7,0.4,77.76010181,83.10531339
47133,32.4,0.4,1.6,0.3,21.18994591,0.0
47135,31.4,0.8,2.6,2.3,22.93986637,28.44416163
47137,30.8,0.2,3.2,0.0,3.086223353,0.0
47139,25.0,0.9,2.2,0.2,17.49920458,0.0
47141,30.0,2.4,6.4,1.2,67.13331212,0.0
47143,29.5,1.7,5.1,0.5,49.12503977,0.0
47145,22.7,2.4,2.0,0.7,41.90264079,0.0
47147,18.8,7.2,7.1,0.7,58.73369392,54.78841871
47149,17.4,14.9,8.3,3.4,88.22780783,84.72796691
47151,37.8,0.6,1.0,0.0,24.14890232,0.0
47153,31.5,0.4,3.6,0.0,20.26726058,0.0
47155,25.4,0.8,6.3,0.8,61.6608336,0.0
47157,28.6,53.6,6.4,2.7,99.23639835,99.58638244
47159,25.2,2.2,2.9,0.4,32.10308622,0.0
47161,21.0,0.3,3.2,0.5,32.54852052,39.73910277
47163,25.8,1.8,2.0,0.7,50.07954184,0.0
47165,16.5,7.8,5.1,1.5,83.35984728,69.96500159
47167,20.5,18.5,2.8,0.6,80.3372574,90.26407891
47169,16.5,10.3,1.0,0.3,12.94941139,0.0
47171,30.5,0.3,5.3,0.4,5.663378937,0.0
47173,28.5,0.5,1.8,0.1,15.11294941,0.0
47175,30.8,0.2,1.3,0.0,5.090677696,0.0
47177,31.7,2.4,9.2,0.8,59.68819599,0.0
47179,26.0,3.9,3.6,1.7,54.31116767,0.0
47181,28.6,5.9,2.2,0.4,44.67069679,37.38466433
47183,32.6,8.5,2.7,0.3,78.49188673,76.80559975
47185,29.4,1.9,2.6,0.2,26.28062361,0.0
47187,8.0,4.1,4.9,4.6,77.98281896,68.94686605
47189,13.7,6.8,4.5,1.8,79.70092269,67.96054725
48001,25.3,20.6,17.9,0.6,76.80559975,81.22812599
48003,21.0,2.3,56.9,0.3,38.97550111,49.18867324
48005,31.6,15.1,22.3,1.1,81.67356029,98.09099586
48007,31.0,0.2,28.0,1.1,84.50524976,0.0
48009,19.2,1.1,8.2,0.2,21.38084633,55.1384028
48011,12.8,0.7,8.5,0.0,10.65860643,19.59910913
48013,21.4,1.0,64.7,0.5,65.92427617,73.3693923
48015,22.2,8.5,27.2,0.6,63.60165447,0.0
48017,18.5,0.3,65.8,0.7,49.72955775,27.5214763
48019,22.6,0.7,19.3,0.3,51.70219535,44.95704741
48021,19.9,7.1,38.8,0.8,78.58733694,84.15526567
48023,22.1,2.3,15.3,0.0,15.71746739,40.05727012
48025,30.8,6.6,59.2,0.5,80.30544066,0.0
48027,25.4,21.7,25.3,2.7,92.65033408,96.40470888
48029,25.8,7.0,60.5,2.9,98.28189628,97.80464524
48031,19.5,0.0,19.7,0.8,41.42538976,32.13490296
48033,8.3,0.0,13.0,0.0,10.08590519,19.94909322
48035,23.9,1.7,18.8,0.6,36.78014636,55.26566974
48037,26.3,24.7,7.7,1.2,81.86446071,85.71428571
48039,14.6,14.1,31.0,6.6,99.1091314,74.00572701
48041,32.3,10.4,25.9,6.0,85.23703468,0.0
48043,26.4,0.2,45.2,4.0,66.68787782,55.80655425
48045,35.8,1.2,36.1,0.0,20.23544384,0.0
48047,49.2,0.1,91.7,0.0,55.17021954,24.27616927
48049,23.9,3.4,22.5,0.6,72.4785237,72.57397391
48051,18.3,13.3,20.9,0.0,24.91250398,0.0
48053,20.9,1.4,22.3,0.6,80.14635698,76.86923322
48055,27.6,4.9,53.1,1.0,81.99172765,68.37416481
48057,19.6,1.6,49.1,5.5,85.14158447,17.72192173
48059,20.3,0.8,9.8,0.4,27.74419345,56.60197264
48061,42.4,0.4,89.8,0.7,98.47279669,99.17276487
48063,29.3,16.3,25.4,0.4,55.36111995,57.81100859
48065,14.9,1.1,10.2,0.3,60.61088132,0.0
48067,29.8,17.1,4.7,0.6,56.09290487,70.72860325
48069,23.4,1.0,64.8,0.7,39.07095132,0.0
48071,19.7,7.7,23.2,0.9,89.75501114,42.95259306
48073,30.4,13.8,23.4,0.5,62.32898505,84.66433344
48075,31.1,7.8,35.0,0.0,84.40979955,0.0
48077,17.0,0.6,6.5,0.9,37.48011454,62.45625199
48079,41.4,4.5,59.1,0.0,35.63474388,22.52624881
48081,24.9,1.1,22.0,0.0,17.37193764,35.31657652
48083,23.8,2.0,17.7,0.2,26.66242444,48.52052179
48085,11.0,9.7,15.3,15.7,99.26821508,97.1364938
48087,32.4,9.4,31.8,0.0,47.78873688,0.0
48089,24.8,12.5,30.2,0.6,69.48775056,0.0
48091,14.1,2.1,27.7,1.1,90.35952911,83.07349666
48093,21.3,0.5,28.3,0.6,59.24276169,51.22494432
48095,25.3,1.9,40.1,0.4,6.58606427,38.84823417
48097,19.9,2.8,18.2,0.8,83.67801464,80.08272351
48099,22.6,12.2,18.7,2.0,71.9376392,76.01018136
48101,39.8,7.8,19.3,0.0,10.94495705,0.0
48103,13.8,1.9,65.0,2.1,1.177219217,30.09863188
48105,24.4,1.2,62.2,0.0,11.99490932,27.80782692
48107,34.7,3.1,56.3,0.5,40.85268851,23.38530067
48109,43.8,0.1,83.2,0.7,15.04931594,19.47184219
48111,36.9,0.2,46.4,0.1,46.00699968,0.0
48113,25.6,22.3,40.2,6.5,99.14094814,99.87273306
48115,40.0,8.1,58.0,0.1,39.45275215,34.83932549
48117,30.7,0.8,73.5,0.7,65.44702514,0.0
48119,25.9,7.4,8.3,0.4,11.2631244,40.59815463
48121,12.4,9.7,19.4,9.1,98.25007954,98.53643016
48123,28.3,8.8,35.7,0.0,87.08240535,0.0
48125,30.1,2.7,29.5,0.5,16.73560293,0.0
48127,53.8,0.1,87.4,1.6,31.53038498,28.76232899
48129,21.0,6.1,11.3,0.3,27.29875915,0.0
48131,29.0,1.4,89.3,0.0,20.29907731,26.28062361
48133,31.0,2.1,16.7,0.3,53.99300032,58.06554248
48135,21.4,4.5,61.6,1.0,84.85523385,84.88705059
48137,38.8,0.1,52.1,0.0,7.763283487,21.34902959
48139,14.4,10.3,26.6,0.7,76.71014954,95.70474069
48141,33.0,2.9,82.7,1.1,94.33662106,96.08654152
48143,25.9,1.7,21.3,0.9,76.6783328,68.34234808
48145,35.8,22.8,23.5,0.6,33.98027362,64.0789055
48147,23.3,5.7,11.6,0.5,72.70124085,90.64587973
48149,20.6,6.4,21.4,0.5,53.22939866,33.1530385
48151,20.3,3.1,27.3,0.3,9.354120267,40.2163538
48153,27.6,3.4,58.6,0.1,82.02354438,23.09895005
48155,31.9,0.2,22.6,0.0,3.849825008,27.99872733
48157,13.0,19.8,24.6,20.6,99.07731467,73.21030862
48159,12.9,4.4,14.9,0.0,39.80273624,48.83868915
48161,28.0,14.4,15.9,0.5,37.73464843,62.77441934
48163,28.3,3.6,79.6,0.9,41.96627426,60.54724785
48165,22.4,1.4,41.7,0.8,74.7056952,46.7387846
48167,19.2,12.3,25.0,3.4,99.52274897,95.95927458
48169,27.2,9.3,49.0,2.2,38.59370029,25.86700605
48171,15.6,0.1,23.6,0.3,58.03372574,48.96595609
48173,27.6,0.0,38.3,0.0,12.5994273,20.58542794
48175,24.6,5.4,36.0,0.4,50.33407572,0.0
48177,24.3,6.7,51.1,0.4,88.00509068,50.74769329
48179,28.2,4.7,29.4,0.3,67.38784601,0.0
48181,20.4,5.1,13.7,1.6,83.48711422,94.65478842
48183,29.6,19.4,18.9,1.2,88.64142539,93.22303532
48185,28.6,14.5,24.2,0.3,68.24689787,0.0
48187,16.3,7.7,38.2,1.6,90.20044543,85.077951
48189,29.6,4.3,59.8,0.3,76.77378301,41.74355711
48191,38.0,6.2,34.6,0.0,38.91186764,0.0
48193,28.0,0.4,13.0,0.0,28.9532294,42.12535794
48195,28.5,0.2,47.9,0.1,47.1842189,0.0
48197,25.1,5.8,23.4,0.0,7.286032453,45.46611518
48199,20.2,5.7,6.0,0.7,83.80528158,61.69265033
48201,25.8,18.5,43.1,7.0,99.96818326,99.36366529
48203,27.9,20.7,13.3,0.8,74.2602609,88.19599109
48205,12.2,7.1,26.8,0.8,51.60674515,0.0
48207,29.9,4.2,28.6,0.2,23.13076678,52.33853007
48209,20.3,3.7,39.5,1.4,93.9230035,89.69137766
48211,13.2,0.2,37.0,0.0,53.86573338,0.0
48213,29.9,5.8,13.1,0.6,73.65574292,86.22335348
48215,43.8,0.4,92.3,0.9,98.75914731,99.49093223
48217,23.3,6.0,20.9,0.5,68.15144766,83.96436526
48219,27.3,3.2,48.6,0.4,69.71046771,73.46484251
48221,15.8,1.0,12.6,0.6,76.99650016,86.70060452
48223,24.5,7.1,17.1,0.7,72.51034044,74.83296214
48225,36.4,24.8,11.4,0.3,45.52974865,0.0
48227,26.3,5.2,43.3,0.5,70.41043589,56.31562202
48229,39.9,1.1,77.7,1.3,6.681514477,0.0
48231,24.8,7.6,17.0,1.3,85.93700286,93.44575247
48233,20.8,2.1,23.6,0.4,72.86032453,0.0
48235,15.6,4.9,27.3,0.0,14.63569838,27.55329303
48237,27.3,3.6,17.0,0.2,25.54883869,60.61088132
48239,22.7,7.2,33.3,0.4,88.03690741,28.25326122
48241,34.4,16.4,6.9,0.4,76.74196627,56.1247216
48243,37.1,0.9,26.9,0.0,18.77187401,24.88068724
48245,29.0,33.4,21.2,3.8,97.74101177,86.60515431
48247,40.6,0.0,92.6,0.0,4.645243398,0.0
48249,31.4,0.7,80.4,0.5,86.63697105,72.12853961
48251,18.9,3.7,22.0,0.9,90.10499523,97.26376074
48253,24.2,13.2,27.8,0.3,47.50238626,70.53770283
48255,27.8,5.6,55.6,0.6,65.22430799,35.4756602
48257,18.5,12.5,22.4,1.3,76.83741648,95.13203945
48259,12.8,0.4,24.2,1.0,63.79255488,55.23385301
48261,37.1,0.0,96.7,0.3,7.349665924,19.69455934
48263,12.8,1.1,10.5,0.0,2.640789055,0.0
48265,21.5,1.6,27.4,0.7,67.22876233,61.97900095
48267,33.2,0.6,25.7,0.0,46.03881642,40.69360484
48269,47.3,0.0,21.5,0.0,0.763601654,0.0
48271,33.7,0.0,60.9,0.0,1.559020045,44.89341394
48273,34.3,3.0,73.0,2.3,85.65065224,72.76487432
48275,26.9,4.3,34.9,1.2,19.15367483,43.58892778
48277,29.2,12.9,8.1,0.8,82.34171174,82.02354438
48279,35.6,3.2,55.9,0.5,64.81069042,35.22112631
48281,20.2,3.8,19.7,1.1,34.45752466,54.91568565
48283,24.8,1.7,84.7,0.3,10.40407254,25.77155584
48285,21.3,5.8,19.2,0.4,72.66942412,0.0
48287,24.9,11.2,23.8,1.1,38.94368438,50.36589246
48289,30.8,6.7,14.7,0.8,34.64842507,59.56092905
48291,28.1,9.5,26.7,0.5,91.63219854,19.05822463
48293,31.0,17.1,22.1,0.9,40.47088769,68.69233217
48295,18.0,1.7,30.4,0.2,32.96213808,0.0
48297,34.8,2.0,40.2,1.4,33.28030544,25.80337257
48299,22.0,0.6,10.7,0.1,68.56506522,64.65160675
48301,0.0,0.0,0.0,0.0,0.031816736,19.44002545
48303,29.0,6.7,35.8,2.2,95.73655743,74.19662743
48305,35.2,0.6,46.6,0.5,40.43907095,25.38975501
48307,25.9,1.1,32.7,0.9,9.990454979,59.46547884
48309,30.2,14.1,26.5,1.7,90.39134585,95.92745784
48311,30.0,0.0,64.9,0.0,1.718103723,19.72637607
48313,20.5,13.6,23.6,4.0,46.42061724,0.0
48315,30.2,22.6,4.3,0.3,14.38116449,53.32484887
48317,18.6,0.5,47.8,0.1,21.88991409,28.66687878
48319,15.8,0.0,20.5,1.4,9.385937003,38.88005091
48321,30.8,10.3,43.1,1.9,89.78682787,31.18040089
48323,40.5,0.5,95.2,0.0,60.16544703,92.0458161
48325,17.4,2.2,52.3,0.7,70.95132039,71.9376392
48327,20.7,0.0,34.4,0.0,8.367801464,32.42125358
48329,15.1,6.1,45.4,2.0,88.3868915,82.50079542
48331,27.1,9.1,26.8,0.5,57.81100859,73.11485842
48333,21.1,0.5,22.8,0.1,6.522430799,33.40757238
48335,19.8,8.8,40.3,0.7,34.61660834,34.64842507
48337,23.8,0.8,11.2,0.0,61.05631562,78.49188673
48339,16.1,5.0,24.6,2.9,96.72287623,0.0
48341,20.4,3.7,56.8,6.3,67.92873051,0.0
48343,30.4,23.5,10.2,0.1,82.78714604,55.55202036
48345,17.4,0.7,15.2,0.0,8.081450843,0.0
48347,35.6,17.5,19.6,1.2,93.70028635,86.5097041
48349,28.8,11.8,27.9,0.6,84.56888323,84.37798282
48351,36.2,21.1,3.8,0.6,47.82055361,39.70728603
48353,31.6,5.2,38.4,0.2,58.22462615,61.46993318
48355,26.4,3.6,64.1,2.0,97.55011136,99.20458161
48357,31.2,0.1,54.8,0.2,48.64778874,0.0
48359,18.2,4.1,18.1,0.9,6.108813236,0.0
48361,21.7,8.7,8.1,1.1,96.56379255,68.24689787
48363,25.6,2.4,19.9,0.9,59.7836462,72.3830735
48365,25.9,16.2,8.9,0.3,56.25198855,71.74673878
48367,15.0,1.3,12.8,0.5,87.90964047,95.64110722
48369,26.2,0.9,63.8,0.4,75.11931276,0.0
48371,26.8,3.4,69.0,0.7,17.21285396,42.15717467
48373,27.1,9.4,15.3,0.8,82.2144448,0.0
48375,35.1,10.0,38.8,5.1,91.09131403,0.0
48377,59.3,0.0,80.2,2.0,18.61279033,34.26662424
48379,20.2,2.8,9.3,0.4,28.31689469,56.63378937
48381,16.8,2.6,22.4,1.8,89.94591155,46.61151766
48383,21.6,1.1,69.9,1.1,7.317849189,24.7534203
48385,36.6,1.2,24.1,0.1,32.16671969,24.37161947
48387,31.6,16.0,7.4,0.1,26.31244034,50.9385937
48389,29.2,0.5,74.8,1.2,39.7709195,41.5526567
48391,25.3,5.5,50.8,0.2,63.50620426,0.0
48393,14.9,0.0,11.9,0.0,3.97709195,0.0
